TimeGenerated,DeviceName,ActionType,RemoteIP,RemotePort,RemoteUrl,LocalIP,LocalPort,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName,InitiatingProcessCommandLine
"Sep 12, 2026 4:25:37 AM",sql-labuser,ConnectionSuccess,52.138.229.67,443,v20.events.data.microsoft.com,10.1.0.100,62265,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 3:58:22 AM",sql-labuser,HttpConnectionInspected,109.61.38.38,80,,10.1.0.100,61487,Tcp,,,
"Sep 12, 2026 3:52:39 AM",sql-labuser,ConnectionSuccess,20.42.65.89,443,self.events.data.microsoft.com,10.1.0.100,52896,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 12, 2026 3:50:40 AM",sql-labuser,ConnectionSuccess,52.182.143.212,443,v20.events.data.microsoft.com,10.1.0.100,52834,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 3:50:15 AM",sql-labuser,SslConnectionInspected,172.183.192.109,443,,10.1.0.100,52824,Tcp,,,
"Sep 12, 2026 3:50:14 AM",sql-labuser,ConnectionSuccess,172.183.192.109,443,unitedstates.smartscreen.microsoft.com,10.1.0.100,52824,Tcp,local service,nissrv.exe,NisSrv.exe
"Sep 12, 2026 3:49:54 AM",sql-labuser,ConnectionSuccess,20.184.175.5,443,us-v20.events.endpoint.security.microsoft.com,10.1.0.100,52809,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 12, 2026 3:35:02 AM",sql-labuser,ConnectionSuccess,4.150.223.113,443,v20.events.data.microsoft.com,10.1.0.100,52377,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 3:25:08 AM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,63194,Udp,,,
"Sep 12, 2026 3:22:39 AM",sql-labuser,ConnectionSuccess,20.42.73.25,443,,10.1.0.100,52026,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 12, 2026 3:21:03 AM",sql-labuser,ConnectionAcknowledged,52.123.247.64,443,,10.1.0.100,51974,TcpV4,,,
"Sep 12, 2026 3:21:02 AM",sql-labuser,ConnectionSuccess,52.123.247.64,443,,10.1.0.100,51974,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 12, 2026 3:21:01 AM",sql-labuser,SslConnectionInspected,20.184.175.17,443,,10.1.0.100,51973,Tcp,,,
"Sep 12, 2026 3:21:01 AM",sql-labuser,ConnectionAcknowledged,20.184.175.17,443,,10.1.0.100,51973,TcpV4,,,
"Sep 12, 2026 3:19:54 AM",sql-labuser,ConnectionSuccess,4.150.223.105,443,us-v20.events.endpoint.security.microsoft.com,10.1.0.100,51939,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 12, 2026 3:04:59 AM",sql-labuser,SslConnectionInspected,51.132.193.107,443,,10.1.0.100,51511,Tcp,,,
"Sep 12, 2026 3:04:59 AM",sql-labuser,ConnectionAcknowledged,51.132.193.107,443,,10.1.0.100,51511,TcpV4,,,
"Sep 12, 2026 3:04:58 AM",sql-labuser,ConnectionSuccess,51.132.193.107,443,v20.events.data.microsoft.com,10.1.0.100,51511,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 3:00:22 AM",sql-labuser,SslConnectionInspected,4.247.188.233,443,,10.1.0.100,51380,Tcp,,,
"Sep 12, 2026 3:00:20 AM",sql-labuser,ConnectionAcknowledged,4.247.188.233,443,,10.1.0.100,51380,TcpV4,,,
"Sep 12, 2026 3:00:20 AM",sql-labuser,ConnectionSuccess,4.247.188.233,443,settings-win.data.microsoft.com,10.1.0.100,51380,Tcp,system,taskhostw.exe,taskhostw.exe ExploitGuardPolicy
"Sep 12, 2026 2:57:17 AM",sql-labuser,ConnectionAcknowledged,23.55.176.233,443,,10.1.0.100,51298,TcpV4,,,
"Sep 12, 2026 2:57:16 AM",sql-labuser,ConnectionAcknowledged,23.212.251.212,443,,10.1.0.100,59059,TcpV4,,,
"Sep 12, 2026 2:57:15 AM",sql-labuser,ConnectionSuccess,23.55.176.233,443,,10.1.0.100,51298,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 2:57:15 AM",sql-labuser,ConnectionSuccess,23.212.251.212,443,,10.1.0.100,59059,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 2:57:14 AM",sql-labuser,ConnectionAcknowledged,23.207.202.173,443,,10.1.0.100,56829,TcpV4,,,
"Sep 12, 2026 2:57:13 AM",sql-labuser,ConnectionAcknowledged,23.215.0.209,443,,10.1.0.100,58309,TcpV4,,,
"Sep 12, 2026 2:57:12 AM",sql-labuser,ConnectionSuccess,23.207.202.173,443,,10.1.0.100,56829,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 2:57:10 AM",sql-labuser,ConnectionSuccess,23.215.0.209,443,windows.msn.com,10.1.0.100,58309,Tcp,sql-labuser,widgets.exe,"""Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer"
"Sep 12, 2026 2:52:41 AM",sql-labuser,ConnectionAcknowledged,52.123.247.35,443,,10.1.0.100,52010,TcpV4,,,
"Sep 12, 2026 2:52:39 AM",sql-labuser,ConnectionSuccess,52.123.247.35,443,,10.1.0.100,52010,Tcp,sql-labuser,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=2024,i,5566056896832684542,17442464997673291577,524288 --field-trial-handle=2116,i,12719759513017805640,16292949681026185652,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,18255582322545902328,5682196100818894035,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=3880 /prefetch:11"
"Sep 12, 2026 2:52:39 AM",sql-labuser,ConnectionSuccess,20.184.175.10,443,self.events.data.microsoft.com,10.1.0.100,50912,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 12, 2026 2:49:54 AM",sql-labuser,ConnectionSuccess,20.42.73.25,443,us-v20.events.endpoint.security.microsoft.com,10.1.0.100,50823,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 12, 2026 2:47:40 AM",sql-labuser,ConnectionAcknowledged,52.123.247.81,443,,10.1.0.100,50760,TcpV4,,,
"Sep 12, 2026 2:47:39 AM",sql-labuser,ConnectionSuccess,52.123.247.81,443,,10.1.0.100,50760,Tcp,sql-labuser,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=2024,i,5566056896832684542,17442464997673291577,524288 --field-trial-handle=2116,i,12719759513017805640,16292949681026185652,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,18255582322545902328,5682196100818894035,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=3880 /prefetch:11"
"Sep 12, 2026 2:44:55 AM",sql-labuser,ConnectionSuccess,52.168.117.174,443,v20.events.data.microsoft.com,10.1.0.100,58373,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 2:23:55 AM",sql-labuser,SslConnectionInspected,51.132.193.111,443,,10.1.0.100,57761,Tcp,,,
"Sep 12, 2026 2:23:54 AM",sql-labuser,ConnectionAcknowledged,51.132.193.111,443,,10.1.0.100,57761,TcpV4,,,
"Sep 12, 2026 2:23:54 AM",sql-labuser,ConnectionSuccess,51.132.193.111,443,v20.events.data.microsoft.com,10.1.0.100,57761,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 2:21:01 AM",sql-labuser,ConnectionSuccess,52.123.247.24,443,ecs.office.com,10.1.0.100,57678,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 12, 2026 2:14:13 AM",sql-labuser,SslConnectionInspected,4.150.223.103,443,,10.1.0.100,57481,Tcp,,,
"Sep 12, 2026 2:10:21 AM",sql-labuser,SslConnectionInspected,13.89.179.15,443,,10.1.0.100,57365,Tcp,,,
"Sep 12, 2026 2:10:21 AM",sql-labuser,ConnectionAcknowledged,13.89.179.15,443,,10.1.0.100,57365,TcpV4,,,
"Sep 12, 2026 2:06:52 AM",sql-labuser,SslConnectionInspected,51.105.71.136,443,,10.1.0.100,57261,Tcp,,,
"Sep 12, 2026 2:06:52 AM",sql-labuser,ConnectionAcknowledged,51.105.71.136,443,,10.1.0.100,57261,TcpV4,,,
"Sep 12, 2026 2:06:51 AM",sql-labuser,ConnectionSuccess,51.105.71.136,443,v20.events.data.microsoft.com,10.1.0.100,57261,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 2:02:04 AM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,50479,Udp,,,
"Sep 12, 2026 2:02:04 AM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,50479,Udp,,,
"Sep 12, 2026 2:02:04 AM",sql-labuser,ConnectionAcknowledged,52.96.173.130,443,,10.1.0.100,57124,TcpV4,,,
"Sep 12, 2026 2:02:04 AM",sql-labuser,ConnectionAcknowledged,104.18.19.203,443,,10.1.0.100,57123,TcpV4,,,
"Sep 12, 2026 2:02:03 AM",sql-labuser,ConnectionSuccess,52.96.173.130,443,outlook.office.com,10.1.0.100,57124,Tcp,sql-labuser,apphostregistrationverifier.exe,AppHostRegistrationVerifier.exe
"Sep 12, 2026 2:02:02 AM",sql-labuser,ConnectionSuccess,104.18.19.203,443,res.public.onecdn.static.microsoft,10.1.0.100,57123,Tcp,sql-labuser,apphostregistrationverifier.exe,AppHostRegistrationVerifier.exe
"Sep 12, 2026 2:02:01 AM",sql-labuser,ConnectionAcknowledged,23.103.225.100,443,,10.1.0.100,57118,TcpV4,,,
"Sep 12, 2026 2:02:01 AM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,50479,Udp,,,
"Sep 12, 2026 2:01:59 AM",sql-labuser,ConnectionSuccess,23.103.225.100,443,,10.1.0.100,57118,Tcp,sql-labuser,apphostregistrationverifier.exe,AppHostRegistrationVerifier.exe
"Sep 12, 2026 2:01:59 AM",sql-labuser,ConnectionAcknowledged,150.171.109.115,443,,10.1.0.100,57117,TcpV4,,,
"Sep 12, 2026 2:01:57 AM",sql-labuser,ConnectionSuccess,150.171.109.115,443,storecatalogrevocation.storequality.microsoft.com,10.1.0.100,57117,Tcp,local service,svchost.exe,svchost.exe -k LocalService -p -s LicenseManager
"Sep 12, 2026 2:00:29 AM",sql-labuser,ConnectionSuccess,20.42.73.24,443,,10.1.0.100,57074,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 2:00:20 AM",sql-labuser,SslConnectionInspected,51.11.192.51,443,,10.1.0.100,57066,Tcp,,,
"Sep 12, 2026 2:00:19 AM",sql-labuser,ConnectionAcknowledged,51.11.192.51,443,,10.1.0.100,57066,TcpV4,,,
"Sep 12, 2026 2:00:19 AM",sql-labuser,ConnectionAcknowledged,146.75.38.172,80,,10.1.0.100,57065,TcpV4,,,
"Sep 12, 2026 2:00:18 AM",sql-labuser,ConnectionSuccess,51.11.192.51,443,v10.events.data.microsoft.com,10.1.0.100,57066,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 12, 2026 2:00:15 AM",sql-labuser,HttpConnectionInspected,146.75.38.172,80,,10.1.0.100,57061,Tcp,,,
"Sep 12, 2026 2:00:15 AM",sql-labuser,SslConnectionInspected,128.85.113.134,443,,10.1.0.100,57060,Tcp,,,
"Sep 12, 2026 2:00:15 AM",sql-labuser,ConnectionAcknowledged,128.85.113.134,443,,10.1.0.100,57060,TcpV4,,,
"Sep 12, 2026 2:00:14 AM",sql-labuser,ConnectionSuccess,128.85.113.134,443,fe2cr.update.microsoft.com,10.1.0.100,57060,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wuauserv
"Sep 12, 2026 1:57:17 AM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,61712,Udp,,,
"Sep 12, 2026 1:57:17 AM",sql-labuser,ConnectionAcknowledged,150.171.74.13,443,,10.1.0.100,55581,TcpV4,,,
"Sep 12, 2026 1:57:17 AM",sql-labuser,ConnectionAcknowledged,2.18.67.85,443,,10.1.0.100,53086,TcpV4,,,
"Sep 12, 2026 1:57:16 AM",sql-labuser,ConnectionAcknowledged,23.53.11.147,443,,10.1.0.100,50936,TcpV4,,,
"Sep 12, 2026 1:57:14 AM",sql-labuser,ConnectionAcknowledged,204.79.197.203,443,,10.1.0.100,55461,TcpV4,,,
"Sep 12, 2026 1:57:13 AM",sql-labuser,ConnectionSuccess,150.171.74.13,443,,10.1.0.100,55581,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 1:57:13 AM",sql-labuser,ConnectionSuccess,2.18.67.85,443,,10.1.0.100,53086,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 1:57:13 AM",sql-labuser,ConnectionSuccess,23.53.11.147,443,,10.1.0.100,50936,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 1:57:13 AM",sql-labuser,ConnectionSuccess,204.79.197.203,443,,10.1.0.100,55461,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 1:57:11 AM",sql-labuser,ConnectionSuccess,2.18.67.80,443,,10.1.0.100,57239,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1868,i,16749554121450019244,12429856798463108885,524288 --field-trial-handle=1960,i,17588051814055144971,7618519245115937803,262144 --variations-seed-version --pseudonymization-salt-handle=1964,i,4504454863823045213,2962092918289254123,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2280 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 12, 2026 1:54:15 AM",sql-labuser,SslConnectionInspected,172.215.188.225,443,,10.1.0.100,61904,Tcp,,,
"Sep 12, 2026 1:54:15 AM",sql-labuser,ConnectionAcknowledged,172.215.188.225,443,,10.1.0.100,61904,TcpV4,,,
"Sep 12, 2026 1:53:45 AM",sql-labuser,HttpConnectionInspected,2.18.67.10,80,,10.1.0.100,61872,Tcp,,,
"Sep 12, 2026 1:53:45 AM",sql-labuser,HttpConnectionInspected,2.18.67.10,80,,10.1.0.100,61872,Tcp,,,
"Sep 12, 2026 1:53:45 AM",sql-labuser,ConnectionAcknowledged,2.18.67.10,80,,10.1.0.100,61872,TcpV4,,,
"Sep 12, 2026 1:53:43 AM",sql-labuser,ConnectionSuccess,2.18.67.10,80,msedge.b.tlu.dl.delivery.mp.microsoft.com,10.1.0.100,61872,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s BITS
"Sep 12, 2026 1:53:28 AM",sql-labuser,ConnectionAcknowledged,23.73.207.15,443,,10.1.0.100,57289,TcpV4,,,
"Sep 12, 2026 1:53:26 AM",sql-labuser,ConnectionSuccess,23.73.207.15,443,,10.1.0.100,57289,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.9445) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 152.0.4191.66)"" --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2607.28006.200.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1956,i,17464627249422027110,9960441624510594073,524288 --field-trial-handle=2108,i,12731698057104211135,10396321942869581674,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2112,i,10862834988991719619,13229839124565157517,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2408 /prefetch:11 /pfhostedapp:635c9d3ac8f5c2a1da4f1abe623115da06eae3ea"
"Sep 12, 2026 1:53:17 AM",sql-labuser,ConnectionSuccess,150.171.28.11,443,,10.1.0.100,60644,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.9445) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 152.0.4191.66)"" --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2607.28006.200.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1956,i,17464627249422027110,9960441624510594073,524288 --field-trial-handle=2108,i,12731698057104211135,10396321942869581674,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2112,i,10862834988991719619,13229839124565157517,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2408 /prefetch:11 /pfhostedapp:635c9d3ac8f5c2a1da4f1abe623115da06eae3ea"
"Sep 12, 2026 1:53:09 AM",sql-labuser,ConnectionSuccess,150.171.109.118,443,,10.1.0.100,63926,Tcp,sql-labuser,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=2024,i,5566056896832684542,17442464997673291577,524288 --field-trial-handle=2116,i,12719759513017805640,16292949681026185652,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,18255582322545902328,5682196100818894035,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=3880 /prefetch:11"
"Sep 12, 2026 1:52:57 AM",sql-labuser,ConnectionAcknowledged,4.249.200.148,443,,10.1.0.100,50864,TcpV4,,,
"Sep 12, 2026 1:52:56 AM",sql-labuser,ConnectionSuccess,4.249.200.148,443,ping-signals.urs.microsoft.com,10.1.0.100,50864,Tcp,local service,svchost.exe,svchost.exe -k WebThreatDefense -p -s webthreatdefsvc
"Sep 12, 2026 1:52:42 AM",sql-labuser,HttpConnectionInspected,150.171.27.11,80,,10.1.0.100,57739,Tcp,,,
"Sep 12, 2026 1:52:42 AM",sql-labuser,ConnectionAcknowledged,23.12.147.44,443,,10.1.0.100,52868,TcpV4,,,
"Sep 12, 2026 1:52:39 AM",sql-labuser,ConnectionSuccess,23.12.147.44,443,,10.1.0.100,52868,Tcp,sql-labuser,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=2024,i,5566056896832684542,17442464997673291577,524288 --field-trial-handle=2116,i,12719759513017805640,16292949681026185652,262144 --variations-seed-version --pseudonymization-salt-handle=2132,i,18255582322545902328,5682196100818894035,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=3880 /prefetch:11"
"Sep 12, 2026 1:52:35 AM",sql-labuser,ConnectionAcknowledged,23.53.11.112,443,,10.1.0.100,54123,TcpV4,,,
"Sep 12, 2026 1:52:33 AM",sql-labuser,ConnectionSuccess,23.53.11.112,443,oneclient.sfx.ms,10.1.0.100,54123,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 12, 2026 1:52:33 AM",sql-labuser,ConnectionAcknowledged,150.171.109.119,443,,10.1.0.100,54122,TcpV4,,,
"Sep 12, 2026 1:52:33 AM",sql-labuser,ConnectionSuccess,150.171.109.119,443,g.live.com,10.1.0.100,54122,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 12, 2026 1:52:23 AM",sql-labuser,SslConnectionInspected,72.145.35.111,443,,10.1.0.100,54103,Tcp,,,
"Sep 12, 2026 1:52:23 AM",sql-labuser,ListeningConnectionCreated,,,,::,7680,TcpV6,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 12, 2026 1:52:23 AM",sql-labuser,ConnectionAcknowledged,72.145.35.111,443,,10.1.0.100,54103,TcpV4,,,
"Sep 12, 2026 1:52:23 AM",sql-labuser,ConnectionSuccess,72.145.35.111,443,geo.prod.do.dsp.mp.microsoft.com,10.1.0.100,54103,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 12, 2026 1:52:22 AM",sql-labuser,ConnectionAcknowledged,52.110.1.30,443,,10.1.0.100,54100,TcpV4,,,
"Sep 12, 2026 1:52:21 AM",sql-labuser,ConnectionAcknowledged,52.110.1.79,443,,10.1.0.100,54096,TcpV4,,,
"Sep 12, 2026 1:52:21 AM",sql-labuser,ConnectionAcknowledged,23.215.0.203,443,,10.1.0.100,54095,TcpV4,,,
"Sep 12, 2026 1:52:20 AM",sql-labuser,ConnectionSuccess,52.110.1.30,443,odc.officeapps.live.com,10.1.0.100,54100,Tcp,sql-labuser,startmenuexperiencehost.exe,"""StartMenuExperienceHost.exe"" -ServerName:FullTrustApp.AppXykjsye98af63ez2annt9djke8trg8stn.mca"
"Sep 12, 2026 1:52:20 AM",sql-labuser,ConnectionSuccess,23.215.0.203,443,assets.msn.com,10.1.0.100,54097,Tcp,sql-labuser,explorer.exe,Explorer.EXE
